"","age","gender","study_hours_per_day","social_media_hours","netflix_hours","part_time_job","attendance_percentage","sleep_hours","diet_quality","exercise_frequency","parental_education_level","internet_quality","mental_health_rating","extracurricular_participation","exam_score"
"365",23,"Male",2.83827012197783,2.81415295033003,1.57175694416743,"No",82.9,7.39186517557757,"Fair",1,"High School","Average",2,"No",71.0821663783651
"366",23,"Female",4.07249178738953,2.81285750709057,1.27846747015646,"Yes",81.9,6.19342551801111,"Good",1,"None","Poor",3,"No",89.8085689173177
"367",22,"Male",5.24675086802891,2.30402591422865,1.74368926560132,"No",93.6,8.40699209961048,"Poor",2,"High School","Average",6,"Yes",98.0169195780382
"368",18,"Male",4.51765396384614,2.68659794178829,3.85453487955128,"No",90.5,8.50234154934019,"Poor",6,"Bachelor","Good",8,"No",99.7391353233587
"369",19,"Female",2.76685169979734,3.79742800151119,0.509976816284508,"Yes",82.4,6.27218395565672,"Fair",3,"Bachelor","Good",8,"No",87.2813492984435
"370",23,"Female",2.05344966691099,1.69139680390535,1.21525438993194,"Yes",95.8,8.05965343789376,"Poor",6,"Bachelor","Average",5,"No",87.2290084901551
"371",20,"Male",2.91159914265362,2.77147117290895,3.15383605007833,"Yes",83.7,7.26553554142934,"Fair",1,"High School","Average",5,"Yes",80.9060904026231
"372",24,"Male",1.58480852490737,1.5843587522503,3.24875947504506,"Yes",76.5,8.10535768680077,"Good",2,"Bachelor","Average",10,"No",62.0601663266683
"373",18,"Female",3.59932173144648,2.89480487833276,1.84136813626072,"No",77.4,7.31715573511382,"Fair",6,"High School","Good",3,"No",85.8959221609506
"374",24,"Male",2.27391676885583,2.25566171678682,1.56340865705368,"No",75.2,7.73016057317462,"Poor",0,"Bachelor","Good",7,"Yes",88.2620597308987
"375",17,"Male",1.81754566714787,2.01270841891057,3.96629256048112,"Yes",82.3,7.74767410654186,"Fair",4,"High School","Good",6,"No",79.3202047947338
"376",20,"Male",0.993002352160425,1.71729325540115,3.2440662622366,"Yes",97.3,9.30740480703932,"Fair",6,"Bachelor","Average",1,"Yes",74.4815757822495
"377",20,"Female",3.15039503560854,3.44907605089383,2.80654757457506,"No",76.9,6.54645308237101,"Poor",3,"None","Good",4,"No",84.4003188047553
"378",17,"Female",2.30371363797927,2.87957482526159,1.77023139392073,"No",86.9,7.8832445005165,"Good",2,"High School","Poor",6,"Yes",85.6234646120647
"379",18,"Male",2.14039300117194,1.43550304730224,1.78665781089012,"No",78.4,8.18320301288366,"Good",6,"Bachelor","Good",6,"No",83.19394552624
"380",17,"Male",0.665076569410012,2.12549548842447,1.89609587467881,"No",82.4,8.37282800189827,"Good",5,"High School","Average",3,"No",58.7162258965697
"381",24,"Male",3.60182964606528,1.27193256220796,1.6735763519521,"No",69.9,9.51192944547317,"Good",0,"Bachelor","Average",6,"No",85.5139194077534
"382",22,"Female",4.86284232085811,1.42778364107172,3.0685785956339,"No",82.8,7.25500939665722,"Poor",4,"Bachelor","Good",10,"No",100
"383",20,"Male",4.71776206918714,1.97784280077114,2.67062924421774,"Yes",83.1,8.39802533387983,"Good",0,"Bachelor","Average",6,"No",98.7922253442007
"384",21,"Male",2.51693372257813,1.96654045996543,1.52658428249308,"No",90.4,7.69948119602382,"Good",2,"High School","Poor",9,"Yes",87.2813492984435
"385",21,"Female",2.34594852837105,4.33898046316569,3.5419410597218,"No",87.2,8.0187052335453,"Good",1,"High School","Poor",9,"No",80.9060904026231
"386",24,"Male",3.68011006909737,2.06306546995078,2.12986211984328,"No",73,8.15703565369781,"Poor",4,"Bachelor","Poor",2,"No",83.5426410208809
"387",19,"Female",1.59592241762885,1.63381578481047,3.06562411478727,"No",95.8,7.05326323207025,"Good",0,"High School","Poor",4,"No",70.5114623223994
"388",23,"Male",3.40465298296191,1.1711353061604,2.66251081362481,"No",87.1,9.63530870643748,"Good",1,"Bachelor","Poor",9,"Yes",93.0357336480087
"389",17,"Male",3.62831324184598,2.78643354794641,1.2526131970747,"No",87,7.71674938940641,"Good",3,"High School","Average",4,"Yes",88.4145683531832
"390",17,"Male",4.1094317964192,3.63973157988802,1.82904012813235,"No",84.9,7.04372401962569,"Poor",2,"High School","Average",8,"No",91.5272415649523
"391",19,"Female",2.8888236048948,0.313025045206904,1.45659897942044,"Yes",79.8,7.96405865986548,"Good",2,"High School","Good",10,"No",88.3129655611223
"392",19,"Female",2.4377905388707,0.690827225450167,1.26884278415318,"Yes",87.2,8.2266748705023,"Good",4,"None","Average",3,"No",88.1089222053003
"393",24,"Female",1.81942338946413,3.5812207267164,2.32877160053698,"No",89.8,8.91538216944716,"Good",0,"High School","Poor",3,"No",70.5114623223994
"394",24,"Male",2.19905205601399,2.51395320932538,4.11991418516712,"No",67.5,7.68455753230611,"Fair",3,"Bachelor","Average",9,"No",75.5728138665887
"395",19,"Female",3.26029929218858,1.19630271127294,0.44212682671213,"No",79.6,8.74956731680582,"Good",5,"Bachelor","Good",10,"No",96.9035574691418
"396",20,"Male",3.6311968312335,2.47890621795398,2.19217169113865,"No",82.5,6.37194452801626,"Fair",4,"High School","Good",8,"No",90.6778470368583
"397",24,"Male",4.17436442979154,0.643373211620232,2.44658067806943,"Yes",87.6,7.18395705857232,"Fair",5,"Master","Average",1,"No",98.9453628697991
"398",22,"Female",2.39989465280427,2.1056512189925,2.59453571047292,"Yes",96.9,7.15908304707201,"Fair",4,"Bachelor","Good",10,"Yes",87.7491261986668
"399",24,"Male",4.48855078991501,2.6525123400145,1.90843153220984,"No",77.3,7.35978573867838,"Good",0,"Master","Good",2,"Yes",86.2740353640192
"400",17,"Male",3.28769019736317,3.0817036069718,0.917534907600426,"No",80,7.36437408228577,"Poor",3,"Bachelor","Good",3,"Yes",80.7816822550034
"401",24,"Male",2.80704637892275,1.32236315384172,2.38450150368949,"No",79.9,8.44557430349609,"Fair",0,"Bachelor","Good",2,"No",81.2768335551049
"402",20,"Male",2.20248821409786,1.81350388011013,1.460870950365,"No",77,7.7340696976952,"Good",2,"None","Good",3,"Yes",72.9748458983813
"403",19,"Male",0.812440941064423,1.25082022786992,0.725946242218641,"No",81.5,8.14628667302627,"Good",5,"High School","Good",8,"Yes",74.3336242027526
"404",17,"Female",3.5511257701207,2.69340042865014,3.05664338353019,"No",92.7,7.82999212911716,"Fair",1,"None","Good",6,"No",89.2671494256868
"405",24,"Male",3.33425129785084,2.13495810989792,3.27498063081158,"Yes",74.5,6.67997042457804,"Good",6,"Bachelor","Average",7,"Yes",94.2259441597813
"406",20,"Female",2.81301878538495,2.25410206878712,2.4058643796717,"No",89.3,7.22158672106245,"Good",2,"High School","Good",10,"Yes",84.2303606255648
"407",22,"Female",2.77935608825324,1.77345052798567,2.04624753586108,"No",68,8.00247037894888,"Poor",2,"Bachelor","Good",10,"Yes",92.8110759916821
"408",24,"Male",3.43895900433317,3.02639858562197,2.85158902319817,"No",79.4,7.54453100390901,"Fair",5,"High School","Poor",6,"Yes",85.2938547795631
"409",20,"Male",0.92501678177288,3.18820270878728,2.69577110316655,"No",81.7,7.7589741962553,"Poor",4,"Bachelor","Good",1,"No",60.2637747044199
"410",22,"Male",2.45298651308953,1.63902103016464,2.73487469800551,"No",100,8.01861622033826,"Fair",2,"High School","Average",3,"No",76.4232891437067
"411",19,"Female",3.51929834173313,2.31548009454709,1.97194781210286,"No",82.3,7.54210058559619,"Fair",6,"High School","Average",1,"No",90.7731893160147
"412",24,"Male",2.06223065985318,1.07906587624434,3.03964240050888,"Yes",63,8.56854096067442,"Good",3,"High School","Good",10,"No",79.8989562072589
"413",22,"Female",3.39805472208474,2.27557780709374,2.07665944131441,"No",65,6.58771602584124,"Good",2,"High School","Average",9,"No",88.6673657714281
"414",17,"Male",2.14875392249537,2.01240033025123,1.48721902019683,"Yes",85.3,7.09404251595551,"Poor",3,"High School","Average",9,"No",81.2152994940779
"415",19,"Female",3.27784634532058,3.90280089596866,0.751966727551109,"No",91.1,10.4661738019064,"Poor",0,"Bachelor","Poor",5,"Yes",91.104972737178
"416",17,"Male",3.23998491067195,1.15685684232381,2.19957586651607,"Yes",88.8,6.73557626692459,"Fair",4,"None","Average",4,"Yes",85.841590333654
"417",21,"Male",0.416601889952041,4.23612276090343,2.12518881868505,"No",86.7,6.42817219348641,"Fair",3,"High School","Average",9,"No",74.1850808153626
"418",18,"Female",4.00904778776866,2.57012579433649,1.46875054893703,"No",96.6,8.87084303594508,"Fair",2,"Bachelor","Average",9,"Yes",100
"419",24,"Female",2.6910796904599,2.69219103371691,1.43545283856441,"No",79.6,5.30393475915838,"Good",4,"None","Average",3,"Yes",77.595732956789
"420",22,"Male",2.28643866364899,3.80674731514017,1.30844232880389,"No",93.9,7.29138089659051,"Good",6,"Master","Good",5,"No",80.2166296357513
"421",18,"Female",3.01246066628478,3.03380496572764,3.51062693599994,"Yes",68.7,9.34863223394153,"Fair",4,"Master","Good",3,"No",87.1765938063189
"422",18,"Female",4.32962775738517,2.4626409583649,2.71568525395558,"No",76,6.62284606143027,"Good",3,"None","Poor",10,"Yes",94.8710524031255
"423",22,"Female",2.359777684478,2.14195551708629,3.43671588391063,"No",66.9,5.67626982468803,"Fair",3,"High School","Good",2,"Yes",54.6653642045864
"424",19,"Female",3.03372724098124,3.54851386034099,1.25695360215489,"No",82.3,6.52466480099997,"Good",1,"High School","Poor",1,"No",76.5631604854576
"425",24,"Male",3.10973696526373,3.1774519812438,2.28868019455323,"Yes",84.5,8.48535355287657,"Fair",1,"Bachelor","Poor",10,"No",88.3129655611223
"426",21,"Male",3.38866230875801,1.76761446397188,1.32946749545902,"No",86.1,8.82716534860204,"Poor",4,"Bachelor","Poor",2,"Yes",87.3336164391378
"427",17,"Male",3.03689436673281,0.893677908013122,1.25594608251722,"No",85.6,7.79472651423516,"Good",5,"Bachelor","Good",8,"No",92.1288315001682
"428",20,"Female",2.96120139384733,2.02607615650954,1.14524154920012,"Yes",75.7,7.94247672549225,"Fair",5,"Bachelor","Good",8,"No",89.3661782772585
"429",17,"Female",2.25320517967974,1.77633333180377,3.08696154131746,"No",83.1,8.75126873789124,"Good",1,"High School","Average",3,"No",76.0004861249838
"430",20,"Male",3.13292248357454,2.0280945327735,2.03814046540809,"No",70,8.76912772785297,"Fair",2,"Bachelor","Average",7,"No",85.4590253883965
"431",17,"Male",2.90975398129003,3.1685442609836,2.38553029807774,"No",98.6,6.82990075136356,"Poor",0,"Bachelor","Average",7,"Yes",61.7494047028722
"432",22,"Female",0.454364338360733,2.17525309829949,2.92682848598448,"No",82,5.49451703233059,"Poor",4,"Bachelor","Average",2,"No",55.165517183424
"433",21,"Other",3.49048904285617,2.10370556696257,3.6687344688472,"No",80.1,7.20219422868091,"Fair",0,"Master","Good",9,"No",87.1241050380993
"434",24,"Female",3.86857588538941,1.70184718110731,1.07425923885081,"No",100,7.83810023285212,"Good",1,"Bachelor","Average",3,"Yes",95.7973901627121
"435",20,"Male",0.159046922466985,3.25236031881996,3.37358789386771,"No",72.6,7.4225481212666,"Fair",3,"High School","Good",2,"No",50.2599129057846
"436",24,"Male",2.28474218050016,0.573836148827428,2.50985380484216,"No",73.7,7.43217781300006,"Good",6,"High School","Average",3,"Yes",79.9627086646898
"437",24,"Male",3.75944150791122,1.32014808397084,1.04620829343179,"No",74,9.00717270024928,"Good",4,"High School","Good",2,"Yes",90.9631426577137
"438",24,"Female",5.20221036764885,2.40371712718433,2.37672283620722,"No",84.3,8.94561754097907,"Good",1,"None","Good",8,"No",100
"439",23,"Male",3.39925028116208,2.55089413661911,1.88884538324075,"No",89.3,7.61955478909199,"Fair",2,"Master","Average",5,"Yes",85.016927341653
"440",19,"Female",2.51748349730858,2.24181212128925,2.20041690357505,"No",92.4,7.8432990789893,"Good",6,"High School","Good",3,"No",83.3105415320156
"441",17,"Male",2.31648432147311,0.825678340058945,1.56170562559171,"No",100,8.11844154481383,"Fair",4,"Bachelor","Good",5,"No",89.8573996900773
"442",24,"Female",4.06796793947672,2.69480154117501,1.73748771093596,"No",62.5,7.81213920120411,"Fair",4,"Bachelor","Average",8,"No",92.9460336108383
"443",17,"Female",2.50507512823529,1.83497192378333,3.464028463437,"No",91.1,8.09458535332658,"Poor",5,"None","Average",7,"No",84.0025329334814
"444",24,"Female",1.72733884574935,1.76552449648705,2.44764871920764,"Yes",79.4,7.75329776539851,"Fair",3,"Master","Good",6,"No",85.016927341653
"445",20,"Male",2.84220816195634,1.65465817074729,2.27842566406082,"No",79.1,9.34387075763653,"Poor",4,"Master","Average",1,"Yes",83.9453569447687
"446",19,"Male",2.1321418628975,1.85693822414538,1.3729317093549,"No",78.8,6.65195515389167,"Good",3,"Bachelor","Poor",10,"No",82.9008437889619
"447",19,"Male",3.179376917779,2.180958376943,1.32172649282899,"Yes",75.9,7.31152037052697,"Fair",1,"High School","Average",1,"No",78.6663886575843
"448",22,"Female",4.33599664038672,0.493363571875832,3.10149914305321,"No",100,7.48783408705849,"Fair",2,"High School","Good",1,"Yes",97.543845698548
"449",23,"Female",3.40259002068455,3.5206419310215,1.07751085050104,"No",93.4,7.64064604388272,"Good",6,"High School","Good",10,"Yes",96.8631705186326
"450",22,"Female",2.16668455307652,3.91628144351597,2.30530765181311,"No",85.2,8.42109161314421,"Fair",6,"High School","Good",8,"Yes",88.8182222984488
"451",22,"Female",3.17663762499202,2.36861115918212,2.03951260506364,"No",98.5,7.52808850688348,"Fair",2,"Bachelor","Average",8,"No",82.6646852994004
"452",22,"Female",1.3117293879653,1.4020064205056,2.12388517936654,"No",69.9,6.45772006243393,"Poor",4,"Master","Poor",7,"No",80.1533119779004
"453",22,"Male",4.03649983845918,1.69625282219544,1.60376798992989,"Yes",71.7,8.44927705924156,"Good",4,"Bachelor","Good",6,"No",95.7973901627121
"454",22,"Female",2.96908185646355,2.41107475397203,2.62269549439349,"No",63.2,7.8816534355295,"Poor",1,"Master","Good",4,"No",83.0769822883439
"455",21,"Male",2.93264561366154,2.95027087454869,2.61259678579174,"Yes",78,5.96982290147782,"Fair",5,"Bachelor","Poor",1,"No",71.7238375884558
"456",19,"Male",5.8870860028704,2.58757207215272,2.79284657232143,"Yes",86.6,7.9636113798542,"Fair",5,"High School","Average",9,"No",100
"457",22,"Female",3.30894773278313,1.26187983549519,1.0459532941776,"Yes",86,7.05354511568469,"Good",5,"Master","Poor",1,"No",86.0584423211419
"458",24,"Male",2.14885651268222,2.27522681673434,1.93845576585574,"No",86.5,7.41119799788525,"Good",3,"High School","Good",4,"No",80.3429419933561
"459",19,"Male",2.60826054175431,2.66520949098453,2.61737662121896,"No",70.9,7.06930996651902,"Good",5,"Master","Good",3,"No",80.4059374237856
"460",19,"Female",3.52787217685486,3.41782050741471,3.07764709792031,"Yes",93,8.64955955249936,"Poor",2,"High School","Good",7,"No",90.7255487740954
"461",18,"Male",3.26495221347527,2.5757178327817,1.15777898392775,"Yes",87.4,7.82246973385745,"Fair",6,"High School","Good",5,"No",87.9551505680567
"462",21,"Female",1.39207353361379,2.77435882153161,2.08506565053435,"No",92.3,6.9907281582341,"Fair",6,"Master","Poor",5,"No",74.0359408665835
"463",22,"Male",4.51179992137199,1.81587456011237,0.600679868858551,"Yes",66.1,8.27463460994129,"Poor",3,"Bachelor","Good",4,"No",92.1288315001682
"464",17,"Male",2.25382635058528,2.87587125228385,1.79186389473648,"Yes",88.1,7.00796491360253,"Fair",1,"Master","Good",1,"No",69.9318505978813
"465",20,"Male",4.5884346054439,2.75640717261443,3.64259592821295,"Yes",73.1,7.82190676233132,"Fair",2,"Master","Average",5,"No",94.0955667385618
"466",23,"Male",3.41476580716567,2.44212557691106,1.97833256745843,"No",81,6.65482046180213,"Fair",6,"None","Good",4,"No",93.1698787571496
"467",24,"Female",2.06913614440643,3.4672840614143,1.28265699579005,"No",90.3,7.99304079200845,"Good",2,"Bachelor","Average",10,"No",80.8439384260519
"468",17,"Male",4.076931376311,3.39816310947727,2.90071252243911,"No",85.9,7.84214921806436,"Fair",6,"High School","Good",8,"No",99.2876307058636
"469",21,"Female",3.05531008919663,1.92928817824167,1.13094805579059,"No",76.5,7.92259635054053,"Good",0,"Bachelor","Good",2,"Yes",85.016927341653
"470",20,"Male",3.26995181647367,1.76507736915485,1.75809346666189,"No",85.1,9.18231046083951,"Fair",1,"Bachelor","Good",8,"Yes",98.5227056735106
"471",21,"Female",3.28548644003305,2.71634897561267,3.02361902270219,"No",69.7,7.06848124360506,"Fair",1,"High School","Good",1,"No",81.2768335551049
"472",24,"Female",1.91669627911417,1.68701966002917,0.903307804750417,"No",96.5,9.51552956786676,"Fair",0,"Bachelor","Poor",4,"No",59.7184521691973
"473",19,"Female",2.68538697700705,1.86728382765204,1.46377578297826,"No",82.9,7.44677472569396,"Poor",3,"Bachelor","Average",3,"No",78.5342326557153
"474",20,"Male",4.01345375393398,3.07567542737872,3.11923197175833,"No",96.2,7.10725801136952,"Poor",6,"High School","Average",5,"No",91.9908655309535
"475",19,"Male",3.24590250268654,2.77251650857798,1.74711189203228,"Yes",79.7,8.33643293700439,"Fair",6,"Bachelor","Good",5,"No",76.1419560001994
"476",24,"Male",1.81205167099871,3.83650240383534,2.96586294790513,"No",79.8,7.54220552975648,"Good",6,"Bachelor","Good",5,"Yes",75.7872656502322
"477",17,"Female",2.18015020340067,2.47968101213979,1.64305402071647,"No",77.4,6.0345439810925,"Good",5,"Master","Good",4,"Yes",65.8798573465572
"478",24,"Male",3.4046949203621,3.49495332539669,2.57577263618243,"No",93.8,7.31637691118594,"Poor",5,"High School","Poor",8,"No",93.5252479506733
"479",17,"Female",5.03752724737073,1.00570799750476,1.45731503993097,"No",77.9,8.94697837350475,"Good",5,"High School","Good",3,"Yes",99.1359009857635
"480",20,"Female",1.96048270723332,2.52556004452729,2.34637110483109,"No",91.4,7.27214352063946,"Good",5,"Bachelor","Good",4,"No",68.9166858626743
"481",20,"Male",3.43519301080973,3.37785362985202,1.27348206325554,"Yes",81.2,6.56855878811059,"Good",5,"None","Good",1,"No",78.4016046671238
"482",22,"Female",4.28259780225646,2.10735042393507,2.02096106562115,"No",65.2,8.80870360432394,"Good",0,"Master","Poor",7,"No",93.7895607912618
"483",21,"Male",2.58091296496863,1.21761622666744,1.4037235020764,"No",79.3,8.21147831463918,"Fair",1,"None","Poor",1,"No",85.127946250445
"484",22,"Male",3.89807370039159,2.53830651132501,1.89044303287003,"No",73.2,6.65348942547144,"Fair",3,"Bachelor","Poor",2,"No",89.8085689173177
"485",21,"Female",1.90702785858135,1.66021393070917,1.37710609961438,"No",85.3,6.424872643615,"Fair",2,"Bachelor","Good",7,"Yes",79.0600580402704
"486",22,"Female",3.43587191393136,1.67320196441223,1.45501507591493,"No",73.1,6.62768707634095,"Fair",5,"High School","Good",1,"No",90.5343730760384
"487",19,"Female",3.23892670453886,1.72130894530103,2.01992265756339,"No",94.3,8.78552268170411,"Fair",0,"None","Good",3,"No",86.4349127159824
"488",20,"Male",4.14999936761009,1.08722050510294,2.20072742031622,"No",84.1,7.64818744200979,"Fair",6,"Bachelor","Average",6,"Yes",97.9384912546255
"489",17,"Male",3.93002572167012,1.96430001828902,2.47804653141913,"Yes",83.2,7.68120913469162,"Good",3,"Bachelor","Average",6,"Yes",97.464410807655
"490",21,"Female",5.71664264501144,2.85824357144852,1.71472155156479,"No",91.6,8.00941718309615,"Good",3,"High School","Good",6,"Yes",100
"491",24,"Female",3.27372097855631,1.40580001195216,2.54585365392112,"No",94.6,7.03037141329961,"Good",3,"Master","Good",2,"Yes",83.19394552624
"492",21,"Female",3.15353093823759,3.4603011625161,2.20563008464719,"No",84.8,9.36337370079706,"Good",0,"High School","Good",2,"No",76.4232891437067
"493",17,"Male",3.39076730108349,2.96932580421656,2.26227631209351,"No",77.3,8.36857866617215,"Good",2,"High School","Good",6,"No",85.5687324026982
"494",22,"Female",2.73330998406071,3.14098225535757,1.40215969329354,"No",67.3,7.24022612465358,"Poor",5,"Bachelor","Average",10,"No",88.7680048501838
"495",21,"Male",3.2443637516117,2.09684311313931,2.30024431683055,"No",78.1,6.89783778054628,"Fair",3,"High School","Good",5,"No",84.8497741832231
"496",23,"Male",2.57493606116614,2.57333794204769,2.29304531423138,"No",78.8,6.18189954602453,"Fair",0,"Master","Good",7,"No",74.1850808153626
"497",19,"Female",2.66851411332231,2.27514000499972,2.38196078759129,"No",86.1,6.20512410616512,"Good",6,"High School","Average",7,"No",88.7680048501838
"498",20,"Male",4.15399495088676,2.71922185936503,0.713966175566847,"No",81.5,6.89452458079817,"Fair",1,"None","Average",5,"No",91.8523850821054
"499",17,"Female",2.06141882253043,2.24237122749303,1.83801936216446,"No",91.9,8.06062365532988,"Good",6,"High School","Average",8,"No",87.6456837993779
"500",20,"Male",4.412417668886,2.87529819015981,3.44239706804525,"Yes",78.9,7.53709085675461,"Poor",0,"Bachelor","Poor",10,"No",93.2144863268772
"501",23,"Male",4.76788561966102,0.965121591699379,1.39338112670265,"No",84.4,6.67286041177331,"Fair",0,"Bachelor","Good",6,"No",93.7456390861619
"502",21,"Female",2.22394089590842,1.87441869874871,2.19654964377476,"No",96.8,7.17576610755842,"Good",0,"Bachelor","Poor",5,"No",89.2671494256868
"503",21,"Female",0.571184122905693,2.94992641687339,2.33914996997941,"No",88.4,8.11429512379292,"Poor",3,"None","Average",4,"Yes",59.9375430544334
"504",24,"Female",2.5016429515779,1.7343448428949,2.61346042611194,"Yes",84.4,7.44138627059277,"Fair",0,"High School","Average",7,"No",82.8419448117729
"505",23,"Female",3.90621380765299,2.82299910350695,3.53255502203563,"No",79,5.92032443135621,"Fair",1,"Bachelor","Good",4,"No",90.7255487740954
"506",17,"Female",3.06187418935221,0.81521894763401,1.00945352968889,"No",78.7,7.80372195482194,"Fair",3,"None","Average",5,"Yes",88.2620597308987
"507",24,"Female",2.50337232302844,2.52913094239241,2.22438061415859,"No",76.5,6.54995909512075,"Good",6,"Master","Good",5,"No",76.5631604854576
"508",19,"Female",2.80725037146837,0.861927110259933,2.20801354677769,"No",79.6,8.44522900065959,"Fair",1,"None","Poor",1,"No",79.3202047947338
"509",24,"Male",3.8762992229993,2.67863357226876,1.55899934499136,"No",92.6,8.52460116563576,"Fair",4,"Bachelor","Poor",1,"Yes",90.1005950407841
"510",18,"Female",3.45760466629117,2.92478722338455,2.12863101553623,"No",82.8,7.21260163241207,"Poor",6,"High School","Average",3,"No",83.7732988887158
"511",17,"Male",2.49653508537771,1.57851301338449,2.76623326615342,"Yes",71.5,7.32654022139011,"Good",0,"Bachelor","Average",3,"Yes",75.0675571292623
"512",18,"Other",2.81521168447515,2.06571810618291,2.19567770910608,"No",100,7.81583689361429,"Fair",5,"High School","Average",2,"No",82.8419448117729
"513",23,"Female",2.56326365311044,2.87170042295466,1.04828856531819,"No",88.2,5.95185379258752,"Good",5,"None","Poor",2,"Yes",82.0073973913576
"514",22,"Male",1.21881402624685,1.99887066686843,3.20691002826392,"Yes",70.9,8.0137828980323,"Good",3,"High School","Good",6,"No",82.5460404785663
"515",18,"Female",4.93279545990797,1.11196882046597,1.95846901638515,"No",80.6,7.23187550944129,"Fair",5,"High School","Good",1,"Yes",94.8710524031255
"516",19,"Female",2.81451999702351,0.259066392781317,2.08639952387021,"No",86.1,8.79006036112376,"Good",6,"High School","Poor",6,"Yes",92.8561163820827
"517",24,"Male",4.26706182836775,2.36223491607504,2.14871156873962,"No",100,6.52704736346458,"Good",3,"Bachelor","Poor",5,"Yes",92.1288315001682
"518",22,"Female",4.44773972392133,1.15308802282514,2.12014290414008,"No",73.9,7.01790371858266,"Fair",6,"Bachelor","Good",6,"No",100
"519",24,"Female",4.66153726310102,2.05607869634278,2.62820072305099,"No",94.8,6.03447241146589,"Poor",0,"Bachelor","Good",5,"No",91.5272415649523
"520",18,"Male",2.40540773025455,2.11454358663856,2.26868419026089,"Yes",99,6.81297216836005,"Good",2,"Bachelor","Average",7,"No",87.385810119315
"521",24,"Female",4.13428637978957,2.90019552373623,0.796651489161533,"Yes",78.7,6.12346347854986,"Good",2,"Bachelor","Good",1,"No",82.6646852994004
"522",23,"Male",3.05925407054787,2.03952355782416,1.73624341961667,"No",82.2,8.33922588576787,"Fair",1,"High School","Good",3,"No",83.5426410208809
"523",22,"Female",2.22033106269897,2.19491077995567,2.38552429995633,"No",74.6,6.62342146443593,"Fair",0,"High School","Good",6,"Yes",69.5965363799128
"524",23,"Other",3.68176553068476,2.14824402101002,2.56747372898221,"No",83,7.93483942910339,"Good",5,"High School","Average",1,"No",82.0676338965891
"525",18,"Female",1.4347275309802,2.37659809048592,2.36742878930768,"No",84.6,7.79988914552701,"Good",0,"Bachelor","Average",7,"Yes",65.8798573465572
"526",23,"Male",4.48145715797888,1.74551780747956,1.01585845909515,"No",91.6,7.05551523574193,"Good",4,"High School","Poor",4,"No",93.5694309390297
"527",19,"Female",2.33913492142214,2.81103763602558,4.10066361835874,"No",95.9,7.26766633462756,"Fair",2,"None","Good",3,"No",66.6170686002327
"528",18,"Female",2.87231369414711,1.08250858914294,2.15719824544142,"No",77.5,8.22201034912209,"Good",5,"Bachelor","Good",10,"No",92.5396804061733
"529",18,"Male",3.15749257911382,2.9270188796478,3.10623241800862,"No",65.3,6.42586207987442,"Fair",6,"High School","Average",9,"Yes",90.2940110891231
"530",18,"Female",3.43223644387996,1.95316612715106,1.24969512539669,"No",84.8,8.37566396154999,"Fair",6,"Master","Good",1,"No",84.4003188047553
"531",17,"Male",3.64623757208387,1.32828809943784,2.78108338195446,"No",87.9,6.74741300336899,"Good",2,"Master","Good",8,"Yes",92.1288315001682
"532",24,"Female",2.283863196342,2.48106032967203,2.73723883539705,"No",87.5,7.18620677752047,"Good",0,"None","Good",1,"Yes",72.276346358839
"533",17,"Male",3.75552628230741,2.43808057298467,2.82839326489861,"Yes",81.7,8.31364256445326,"Fair",5,"High School","Good",5,"Yes",93.0805025471414
"534",17,"Male",1.464507286305,2.72802731947602,3.31944939253641,"No",86.2,6.57101412244519,"Fair",1,"High School","Good",10,"No",77.25472232056
"535",19,"Male",3.01620318276673,2.84869489281922,2.86724886203079,"No",100,7.61101331192445,"Good",6,"Bachelor","Average",8,"No",92.8561163820827
"536",22,"Female",4.27178304961253,3.90133770115267,2.6058680409124,"Yes",88.8,7.47602481395859,"Fair",0,"High School","Good",6,"No",93.9647299713981
"537",24,"Male",1.824123531152,3.27154843144734,1.86355851325453,"No",81.3,7.6500378232878,"Good",1,"Bachelor","Good",7,"Yes",66.3423265529947
"538",23,"Female",2.07574996174639,1.01701198673282,2.33623297276245,"Yes",80,5.74740337740586,"Good",5,"Bachelor","Average",8,"No",80.3429419933561
"539",21,"Male",3.08902026940522,2.46603300216849,2.75428505381274,"No",83.3,6.69961193029791,"Poor",2,"High School","Poor",6,"No",85.4040501047325
"540",18,"Male",3.2874812144511,3.51526249511233,2.05426989676286,"No",100,7.92871635100388,"Good",4,"None","Good",6,"Yes",92.1747064872658
"541",23,"Female",3.48373187497511,2.60567018628181,3.10614490865986,"No",83.2,8.20626644155756,"Good",3,"Bachelor","Average",6,"Yes",89.1678557907743
"542",18,"Female",3.10429117213645,3.05199003631952,3.20176285329272,"Yes",84.8,7.22716970853235,"Good",2,"High School","Good",5,"No",85.3489933157997
"543",19,"Male",3.84886108754825,3.50749267715161,1.09360083878044,"No",80.2,7.70887636561922,"Good",1,"Bachelor","Poor",8,"No",87.9037515324008
"544",18,"Female",3.73906372595474,3.18551613871722,1.50215471259188,"No",96,8.1988016635304,"Good",0,"High School","Poor",2,"No",90.3422081073524
"545",17,"Female",3.23690870263138,2.25774434040277,2.02827637041833,"No",100,8.28573772353996,"Poor",6,"Bachelor","Average",7,"No",95.2105820581992
"546",24,"Female",2.93777349060331,2.82765297076013,2.19802050214195,"No",89.5,5.66900596120434,"Fair",5,"Master","Average",4,"Yes",77.18614280461
